Timestamp(ms),Current(uA)
39078.24,47741.363
39078.25,46993.168
39078.26,47741.363
39078.27,48489.648
39078.28,47741.363
39078.29,45497.066
39078.3,46993.168
39078.31,48489.648
39078.32,45497.066
39078.33,46245.070
39078.34,46245.070
39078.35,49986.508
39078.36,49238.031
39078.37,47741.363
39078.38,49986.508
39078.39,47741.363
39078.4,49986.508
39078.41,49238.031
39078.42,46993.168
39078.43,49238.031
39078.44,45497.066
39078.45,49238.031
39078.46,49238.031
39078.47,47741.363
39078.48,47741.363
39078.49,48489.648
39078.5,44749.156
39078.51,44749.156
39078.52,48489.648
39078.53,46993.168
39078.54,49986.508
39078.55,47741.363
39078.56,49986.508
39078.57,47741.363
39078.58,48489.648
39078.59,49238.031
39078.6,47741.363
39078.61,52981.363
39078.62,52981.363
39078.63,50735.082
39078.64,49986.508
39078.65,52981.363
39078.66,49986.508
39078.67,49986.508
39078.68,51483.746
39078.69,52981.363
39078.7,50735.082
39078.71,51483.746
39078.72,49238.031
39078.73,52232.508
39078.74,52981.363
39078.75,52232.508
39078.76,52981.363
39078.77,54479.359
39078.78,52981.363
39078.79,52232.508
39078.8,54479.359
39078.81,52232.508
39078.82,50735.082
39078.83,54479.359
39078.84,53730.316
39078.85,50735.082
39078.86,51483.746
39078.87,50735.082
39078.88,50735.082
39078.89,52981.363
39078.9,50735.082
39078.91,52981.363
39078.92,51483.746
39078.93,50735.082
39078.94,52232.508
39078.95,49238.031
39078.96,50735.082
39078.97,49238.031
39078.98,51483.746
39078.99,49238.031
39079,47741.363
39079.01,49238.031
39079.02,49238.031
39079.03,49986.508
39079.04,49238.031
39079.05,49986.508
39079.06,50735.082
39079.07,50735.082
39079.08,49238.031
39079.09,50735.082
39079.1,46993.168
39079.11,49986.508
39079.12,48489.648
39079.13,51483.746
39079.14,49986.508
39079.15,47741.363
39079.16,50735.082
39079.17,49986.508
39079.18,49238.031
39079.19,49238.031
39079.2,49238.031
39079.21,50735.082
39079.22,50735.082
39079.23,51483.746
39079.24,49238.031
39079.25,49238.031
39079.26,47741.363
39079.27,48489.648
39079.28,48489.648
39079.29,47741.363
39079.3,49238.031
39079.31,49986.508
39079.32,52981.363
39079.33,50735.082
39079.34,49238.031
39079.35,49986.508
39079.36,47741.363
39079.37,47741.363
39079.38,47741.363
39079.39,47741.363
39079.4,47741.363
39079.41,47741.363
39079.42,47741.363
39079.43,46993.168
39079.44,48489.648
39079.45,49986.508
39079.46,49238.031
39079.47,49238.031
39079.48,47741.363
39079.49,48489.648
39079.5,49986.508
39079.51,49986.508
39079.52,47741.363
39079.53,51483.746
39079.54,49986.508
39079.55,51483.746
39079.56,49986.508
39079.57,51483.746
39079.58,51483.746
39079.59,49238.031
39079.6,47741.363
39079.61,47741.363
39079.62,49986.508
39079.63,51483.746
39079.64,48489.648
39079.65,49238.031
39079.66,50735.082
39079.67,49238.031
39079.68,47741.363
39079.69,52232.508
39079.7,49986.508
39079.71,49986.508
39079.72,49986.508
39079.73,49986.508
39079.74,51483.746
39079.75,51483.746
39079.76,47741.363
39079.77,49986.508
39079.78,51483.746
39079.79,48489.648
39079.8,50735.082
39079.81,47741.363
39079.82,49238.031
39079.83,47741.363
39079.84,50735.082
39079.85,49986.508
39079.86,49238.031
39079.87,48489.648
39079.88,50735.082
39079.89,49986.508
39079.9,49986.508
39079.91,49986.508
39079.92,50735.082
39079.93,48489.648
39079.94,47741.363
39079.95,49238.031
39079.96,51483.746
39079.97,49238.031
39079.98,49238.031
39079.99,49238.031
39080,51483.746
39080.01,50735.082
39080.02,49986.508
39080.03,48489.648
39080.04,49986.508
39080.05,52232.508
39080.06,49238.031
39080.07,50735.082
39080.08,48489.648
39080.09,47741.363
39080.1,46993.168
39080.11,48489.648
39080.12,49986.508
39080.13,46993.168
39080.14,48489.648
39080.15,49238.031
39080.16,46993.168
39080.17,48489.648
39080.18,46245.070
39080.19,46993.168
39080.2,49238.031
39080.21,48489.648
39080.22,47741.363
39080.23,49986.508
39080.24,48489.648
39080.25,49238.031
39080.26,48489.648
39080.27,48489.648
39080.28,47741.363
39080.29,46993.168
39080.3,47741.363
39080.31,48489.648
39080.32,48489.648
39080.33,49986.508
39080.34,47741.363
39080.35,48489.648
39080.36,47741.363
39080.37,49986.508
39080.38,48489.648
39080.39,47741.363
39080.4,49986.508
39080.41,49238.031
39080.42,49986.508
39080.43,48489.648
39080.44,47741.363
39080.45,49986.508
39080.46,48489.648
39080.47,46993.168
39080.48,46245.070
39080.49,47741.363
39080.5,47741.363
39080.51,49238.031
39080.52,47741.363
39080.53,48489.648
39080.54,47741.363
39080.55,47741.363
39080.56,48489.648
39080.57,49986.508
39080.58,50735.082
39080.59,50735.082
39080.6,51483.746
39080.61,51483.746
39080.62,50735.082
39080.63,49238.031
39080.64,47741.363
39080.65,49986.508
39080.66,47741.363
39080.67,50735.082
39080.68,48489.648
39080.69,50735.082
39080.7,47741.363
39080.71,51483.746
39080.72,47741.363
39080.73,48489.648
39080.74,48489.648
39080.75,48489.648
39080.76,51483.746
39080.77,51483.746
39080.78,49238.031
39080.79,49238.031
39080.8,49986.508
39080.81,49238.031
39080.82,49238.031
39080.83,49238.031
39080.84,48489.648
39080.85,49986.508
39080.86,51483.746
39080.87,49986.508
39080.88,51483.746
39080.89,49238.031
39080.9,48489.648
39080.91,49238.031
39080.92,49238.031
39080.93,50735.082
39080.94,51483.746
39080.95,49986.508
39080.96,49238.031
39080.97,52232.508
39080.98,50735.082
39080.99,49238.031
39081,49238.031
39081.01,49238.031
39081.02,47741.363
39081.03,48489.648
39081.04,51483.746
39081.05,49238.031
39081.06,49986.508
39081.07,49986.508
39081.08,51483.746
39081.09,49986.508
39081.1,50735.082
39081.11,48489.648
39081.12,49238.031
39081.13,49238.031
39081.14,48489.648
39081.15,49986.508
39081.16,50735.082
39081.17,50735.082
39081.18,49986.508
39081.19,49986.508
39081.2,49986.508
39081.21,47741.363
39081.22,46245.070
39081.23,50735.082
39081.24,49238.031
39081.25,49238.031
39081.26,50735.082
39081.27,49986.508
39081.28,49238.031
39081.29,49238.031
39081.3,50735.082
39081.31,49986.508
39081.32,46993.168
39081.33,48489.648
39081.34,50735.082
39081.35,49986.508
39081.36,50735.082
39081.37,49238.031
39081.38,50735.082
39081.39,48489.648
39081.4,48489.648
39081.41,49238.031
39081.42,52232.508
39081.43,48489.648
39081.44,49986.508
39081.45,49238.031
39081.46,49986.508
39081.47,47741.363
39081.48,49238.031
39081.49,49238.031
39081.5,51483.746
39081.51,48489.648
39081.52,49986.508
39081.53,49238.031
39081.54,49238.031
39081.55,50735.082
39081.56,47741.363
39081.57,49238.031
39081.58,49986.508
39081.59,51483.746
39081.6,49238.031
39081.61,46993.168
39081.62,49238.031
39081.63,50735.082
39081.64,49238.031
39081.65,49238.031
39081.66,48489.648
39081.67,49238.031
39081.68,49238.031
39081.69,48489.648
39081.7,49986.508
39081.71,49238.031
39081.72,48489.648
39081.73,49238.031
39081.74,49986.508
39081.75,49986.508
39081.76,51483.746
39081.77,49238.031
39081.78,49238.031
39081.79,51483.746
39081.8,50735.082
39081.81,50735.082
39081.82,50735.082
39081.83,49238.031
39081.84,51483.746
39081.85,50735.082
39081.86,49986.508
39081.87,49238.031
39081.88,49986.508
39081.89,48489.648
39081.9,49238.031
39081.91,49238.031
39081.92,47741.363
39081.93,49238.031
39081.94,52232.508
39081.95,51483.746
39081.96,51483.746
39081.97,51483.746
39081.98,49986.508
39081.99,49238.031
39082,47741.363
39082.01,50735.082
39082.02,51483.746
39082.03,49986.508
39082.04,51483.746
39082.05,52232.508
39082.06,48489.648
39082.07,50735.082
39082.08,49986.508
39082.09,49238.031
39082.1,50735.082
39082.11,49986.508
39082.12,49986.508
39082.13,49238.031
39082.14,48489.648
39082.15,51483.746
39082.16,48489.648
39082.17,47741.363
39082.18,49986.508
39082.19,49986.508
39082.2,51483.746
39082.21,51483.746
39082.22,49238.031
39082.23,47741.363
39082.24,48489.648
39082.25,47741.363
39082.26,47741.363
39082.27,50735.082
39082.28,51483.746
39082.29,49986.508
39082.3,49238.031
39082.31,50735.082
39082.32,48489.648
39082.33,49238.031
39082.34,50735.082
39082.35,51483.746
39082.36,49986.508
39082.37,49986.508
39082.38,47741.363
39082.39,49986.508
39082.4,51483.746
39082.41,49986.508
39082.42,49238.031
39082.43,52981.363
39082.44,48489.648
39082.45,49986.508
39082.46,47741.363
39082.47,51483.746
39082.48,49238.031
39082.49,48489.648
39082.5,49238.031
39082.51,51483.746
39082.52,52981.363
39082.53,51483.746
39082.54,49238.031
39082.55,49986.508
39082.56,49238.031
39082.57,49986.508
39082.58,48489.648
39082.59,49986.508
39082.6,48489.648
39082.61,47741.363
39082.62,51483.746
39082.63,51483.746
39082.64,52232.508
39082.65,49238.031
39082.66,49986.508
39082.67,47741.363
39082.68,47741.363
39082.69,46993.168
39082.7,50735.082
39082.71,47741.363
39082.72,49986.508
39082.73,49986.508
39082.74,48489.648
39082.75,48489.648
39082.76,49238.031
39082.77,49986.508
39082.78,49238.031
39082.79,49238.031
39082.8,49986.508
39082.81,49986.508
39082.82,48489.648
39082.83,51483.746
39082.84,50735.082
39082.85,47741.363
39082.86,49986.508
39082.87,49986.508
39082.88,49986.508
39082.89,47741.363
39082.9,49986.508
39082.91,48489.648
39082.92,49238.031
39082.93,49986.508
39082.94,49986.508
39082.95,51483.746
39082.96,49238.031
39082.97,49238.031
39082.98,49238.031
39082.99,50735.082
39083,48489.648
39083.01,48489.648
39083.02,52232.508
39083.03,51483.746
39083.04,52232.508
39083.05,49986.508
39083.06,49986.508
39083.07,49986.508
39083.08,50735.082
39083.09,47741.363
39083.1,49986.508
39083.11,51483.746
39083.12,49986.508
39083.13,49238.031
39083.14,52232.508
39083.15,49238.031
39083.16,49986.508
39083.17,50735.082
39083.18,50735.082
39083.19,50735.082
39083.2,49238.031
39083.21,51483.746
39083.22,51483.746
39083.23,49986.508
39083.24,52232.508
39083.25,49238.031
39083.26,50735.082
39083.27,49986.508
39083.28,51483.746
39083.29,47741.363
39083.3,48489.648
39083.31,49986.508
39083.32,49986.508
39083.33,50735.082
39083.34,47741.363
39083.35,51483.746
39083.36,48489.648
39083.37,47741.363
39083.38,49986.508
39083.39,49238.031
39083.4,47741.363
39083.41,47741.363
39083.42,51483.746
39083.43,49238.031
39083.44,49238.031
39083.45,49238.031
39083.46,47741.363
39083.47,51483.746
39083.48,49986.508
39083.49,49238.031
39083.5,49238.031
39083.51,49986.508
39083.52,49986.508
39083.53,49986.508
39083.54,51483.746
39083.55,48489.648
39083.56,49238.031
39083.57,50735.082
39083.58,49238.031
39083.59,47741.363
39083.6,49986.508
39083.61,49238.031
39083.62,49986.508
39083.63,51483.746
39083.64,51483.746
39083.65,51483.746
39083.66,49238.031
39083.67,51483.746
39083.68,50735.082
39083.69,46993.168
39083.7,49986.508
39083.71,49238.031
39083.72,51483.746
39083.73,49986.508
39083.74,50735.082
39083.75,50735.082
39083.76,51483.746
39083.77,51483.746
39083.78,47741.363
39083.79,50735.082
39083.8,50735.082
39083.81,51483.746
39083.82,51483.746
39083.83,49238.031
39083.84,50735.082
39083.85,49986.508
39083.86,47741.363
39083.87,51483.746
39083.88,49238.031
39083.89,50735.082
39083.9,51483.746
39083.91,49986.508
39083.92,49986.508
39083.93,49986.508
39083.94,50735.082
39083.95,52232.508
39083.96,51483.746
39083.97,49986.508
39083.98,48489.648
39083.99,51483.746
39084,50735.082
39084.01,49238.031
39084.02,50735.082
39084.03,49238.031
39084.04,49238.031
39084.05,50735.082
39084.06,46993.168
39084.07,50735.082
39084.08,49986.508
39084.09,49986.508
39084.1,49986.508
39084.11,49986.508
39084.12,51483.746
39084.13,50735.082
39084.14,49986.508
39084.15,49986.508
39084.16,49986.508
39084.17,50735.082
39084.18,49986.508
39084.19,48489.648
39084.2,49238.031
39084.21,52232.508
39084.22,50735.082
39084.23,47741.363
39084.24,49986.508
39084.25,48489.648
39084.26,49238.031
39084.27,49986.508
39084.28,47741.363
39084.29,46993.168
39084.3,49238.031
39084.31,48489.648
39084.32,52232.508
39084.33,49986.508
39084.34,49986.508
39084.35,49986.508
39084.36,51483.746
39084.37,50735.082
39084.38,46245.070
39084.39,50735.082
39084.4,50735.082
39084.41,49986.508
39084.42,50735.082
39084.43,50735.082
39084.44,49238.031
39084.45,49986.508
39084.46,50735.082
39084.47,49238.031
39084.48,49238.031
39084.49,47741.363
39084.5,50735.082
39084.51,48489.648
39084.52,51483.746
39084.53,47741.363
39084.54,49238.031
39084.55,49986.508
39084.56,49238.031
39084.57,49986.508
39084.58,49986.508
39084.59,49986.508
39084.6,49238.031
39084.61,50735.082
39084.62,49986.508
39084.63,47741.363
39084.64,49986.508
39084.65,49238.031
39084.66,51483.746
39084.67,51483.746
39084.68,49238.031
39084.69,49238.031
39084.7,49986.508
39084.71,49238.031
39084.72,49986.508
39084.73,51483.746
39084.74,49238.031
39084.75,51483.746
39084.76,49986.508
39084.77,50735.082
39084.78,49986.508
39084.79,47741.363
39084.8,50735.082
39084.81,51483.746
39084.82,50735.082
39084.83,53730.316
39084.84,49238.031
39084.85,50735.082
39084.86,49238.031
39084.87,47741.363
39084.88,52981.363
39084.89,51483.746
39084.9,52232.508
39084.91,49238.031
39084.92,51483.746
39084.93,49986.508
39084.94,48489.648
39084.95,49238.031
39084.96,51483.746
39084.97,49238.031
39084.98,49986.508
39084.99,46245.070
39085,49238.031
39085.01,50735.082
39085.02,49986.508
39085.03,50735.082
39085.04,49238.031
39085.05,49986.508
39085.06,49986.508
39085.07,51483.746
39085.08,50735.082
39085.09,51483.746
39085.1,52232.508
39085.11,49238.031
39085.12,50735.082
39085.13,48489.648
39085.14,51483.746
39085.15,50735.082
39085.16,49986.508
39085.17,51483.746
39085.18,49238.031
39085.19,52981.363
39085.2,48489.648
39085.21,49238.031
39085.22,47741.363
39085.23,49986.508
39085.24,47741.363
39085.25,50735.082
39085.26,48489.648
39085.27,51483.746
39085.28,47741.363
39085.29,49986.508
39085.3,49238.031
39085.31,52232.508
39085.32,51483.746
39085.33,50735.082
39085.34,50735.082
39085.35,47741.363
39085.36,48489.648
39085.37,50735.082
39085.38,51483.746
39085.39,47741.363
39085.4,49238.031
39085.41,47741.363
39085.42,49238.031
39085.43,52232.508
39085.44,47741.363
39085.45,50735.082
39085.46,50735.082
39085.47,52981.363
39085.48,51483.746
39085.49,50735.082
39085.5,50735.082
39085.51,48489.648
39085.52,49238.031
39085.53,49986.508
39085.54,49986.508
39085.55,52232.508
39085.56,50735.082
39085.57,49986.508
39085.58,50735.082
39085.59,48489.648
39085.6,51483.746
39085.61,51483.746
39085.62,47741.363
39085.63,49986.508
39085.64,51483.746
39085.65,49986.508
39085.66,51483.746
39085.67,49986.508
39085.68,51483.746
39085.69,47741.363
39085.7,52232.508
39085.71,51483.746
39085.72,49986.508
39085.73,50735.082
39085.74,49986.508
39085.75,51483.746
39085.76,51483.746
39085.77,50735.082
39085.78,51483.746
39085.79,50735.082
39085.8,48489.648
39085.81,49986.508
39085.82,49986.508
39085.83,50735.082
39085.84,51483.746
39085.85,49986.508
39085.86,48489.648
39085.87,49238.031
39085.88,50735.082
39085.89,48489.648
39085.9,47741.363
39085.91,51483.746
39085.92,49986.508
39085.93,51483.746
39085.94,50735.082
39085.95,49986.508
39085.96,47741.363
39085.97,49986.508
39085.98,49238.031
39085.99,52232.508
39086,49238.031
39086.01,45497.066
39086.02,51483.746
39086.03,51483.746
39086.04,48489.648
39086.05,51483.746
39086.06,49986.508
39086.07,49238.031
39086.08,49238.031
39086.09,51483.746
39086.1,49238.031
39086.11,47741.363
39086.12,49238.031
39086.13,51483.746
39086.14,48489.648
39086.15,47741.363
39086.16,47741.363
39086.17,49238.031
39086.18,48489.648
39086.19,49986.508
39086.2,49238.031
39086.21,49986.508
39086.22,49238.031
39086.23,51483.746
39086.24,50735.082
39086.25,50735.082
39086.26,49238.031
39086.27,50735.082
39086.28,49986.508
39086.29,52232.508
39086.3,50735.082
39086.31,51483.746
39086.32,46993.168
39086.33,47741.363
39086.34,46245.070
39086.35,50735.082
39086.36,50735.082
39086.37,49986.508
39086.38,49238.031
39086.39,47741.363
39086.4,50735.082
39086.41,46993.168
39086.42,49986.508
39086.43,49986.508
39086.44,47741.363
39086.45,49238.031
39086.46,52232.508
39086.47,49238.031
39086.48,49238.031
39086.49,49986.508
39086.5,48489.648
39086.51,49986.508
39086.52,52232.508
39086.53,51483.746
39086.54,50735.082
39086.55,50735.082
39086.56,47741.363
39086.57,49238.031
39086.58,49986.508
39086.59,49238.031
39086.6,46993.168
39086.61,50735.082
39086.62,49238.031
39086.63,49238.031
39086.64,51483.746
39086.65,49238.031
39086.66,48489.648
39086.67,49986.508
39086.68,50735.082
39086.69,51483.746
39086.7,47741.363
39086.71,50735.082
39086.72,51483.746
39086.73,48489.648
39086.74,49238.031
39086.75,51483.746
39086.76,49238.031
39086.77,49986.508
39086.78,46993.168
39086.79,48489.648
39086.8,49986.508
39086.81,49986.508
39086.82,49986.508
39086.83,50735.082
39086.84,47741.363
39086.85,51483.746
39086.86,49238.031
39086.87,52232.508
39086.88,49238.031
39086.89,46993.168
39086.9,49986.508
39086.91,47741.363
39086.92,49986.508
39086.93,47741.363
39086.94,48489.648
39086.95,48489.648
39086.96,49986.508
39086.97,49238.031
39086.98,48489.648
39086.99,49238.031
39087,49238.031
39087.01,49986.508
39087.02,49238.031
39087.03,49238.031
39087.04,52232.508
39087.05,48489.648
39087.06,47741.363
39087.07,49238.031
39087.08,51483.746
39087.09,49986.508
39087.1,48489.648
39087.11,49986.508
39087.12,50735.082
39087.13,49986.508
39087.14,49238.031
39087.15,49238.031
39087.16,48489.648
39087.17,48489.648
39087.18,51483.746
39087.19,49986.508
39087.2,49238.031
39087.21,49986.508
39087.22,49986.508
39087.23,51483.746
39087.24,49238.031
39087.25,49986.508
39087.26,51483.746
39087.27,52232.508
39087.28,49238.031
39087.29,50735.082
39087.3,49238.031
39087.31,49986.508
39087.32,50735.082
39087.33,50735.082
39087.34,49238.031
39087.35,48489.648
39087.36,47741.363
39087.37,49986.508
39087.38,49986.508
39087.39,51483.746
39087.4,50735.082
39087.41,49986.508
39087.42,49986.508
39087.43,52232.508
39087.44,51483.746
39087.45,49238.031
39087.46,52232.508
39087.47,51483.746
39087.48,49238.031
39087.49,49986.508
39087.5,49986.508
39087.51,49238.031
39087.52,49238.031
39087.53,48489.648
39087.54,51483.746
39087.55,48489.648
39087.56,47741.363
39087.57,52981.363
39087.58,49986.508
39087.59,51483.746
39087.6,47741.363
39087.61,49986.508
39087.62,50735.082
39087.63,49238.031
39087.64,52232.508
39087.65,49986.508
39087.66,51483.746
39087.67,49238.031
39087.68,52981.363
39087.69,49986.508
39087.7,51483.746
39087.71,47741.363
39087.72,50735.082
39087.73,49986.508
39087.74,50735.082
39087.75,50735.082
39087.76,50735.082
39087.77,49238.031
39087.78,47741.363
39087.79,49238.031
39087.8,49238.031
39087.81,49238.031
39087.82,49238.031
39087.83,49986.508
39087.84,51483.746
39087.85,50735.082
39087.86,49986.508
39087.87,48489.648
39087.88,48489.648
39087.89,50735.082
39087.9,49238.031
39087.91,51483.746
39087.92,50735.082
39087.93,50735.082
39087.94,49238.031
39087.95,49238.031
39087.96,47741.363
39087.97,48489.648
39087.98,49238.031
39087.99,50735.082
39088,49986.508
39088.01,50735.082
39088.02,49986.508
39088.03,50735.082
39088.04,48489.648
39088.05,51483.746
39088.06,49986.508
39088.07,51483.746
39088.08,49986.508
39088.09,47741.363
39088.1,49238.031
39088.11,52232.508
39088.12,51483.746
39088.13,49238.031
39088.14,54479.359
39088.15,51483.746
39088.16,49238.031
39088.17,49238.031
39088.18,51483.746
39088.19,47741.363
39088.2,49986.508
39088.21,50735.082
39088.22,52981.363
39088.23,49238.031
39088.24,52232.508
39088.25,49986.508
39088.26,46993.168
39088.27,49986.508
39088.28,46993.168
39088.29,48489.648
39088.3,49986.508
39088.31,51483.746
39088.32,49986.508
39088.33,47741.363
39088.34,49238.031
39088.35,47741.363
39088.36,49238.031
39088.37,52981.363
39088.38,49986.508
39088.39,49238.031
39088.4,49986.508
39088.41,49986.508
39088.42,50735.082
39088.43,51483.746
39088.44,51483.746
39088.45,51483.746
39088.46,51483.746
39088.47,50735.082
39088.48,48489.648
39088.49,51483.746
39088.5,50735.082
39088.51,47741.363
39088.52,49238.031
39088.53,49986.508
39088.54,49238.031
39088.55,49238.031
39088.56,47741.363
39088.57,50735.082
39088.58,47741.363
39088.59,49238.031
39088.6,48489.648
39088.61,52232.508
39088.62,48489.648
39088.63,51483.746
39088.64,49238.031
39088.65,51483.746
39088.66,49238.031
39088.67,47741.363
39088.68,50735.082
39088.69,46993.168
39088.7,51483.746
39088.71,50735.082
39088.72,50735.082
39088.73,48489.648
39088.74,51483.746
39088.75,47741.363
39088.76,49986.508
39088.77,49986.508
39088.78,49986.508
39088.79,50735.082
39088.8,50735.082
39088.81,49986.508
39088.82,51483.746
39088.83,51483.746
39088.84,50735.082
39088.85,49986.508
39088.86,49238.031
39088.87,49238.031
39088.88,49238.031
39088.89,49238.031
39088.9,50735.082
39088.91,48489.648
39088.92,49986.508
39088.93,47741.363
39088.94,47741.363
39088.95,52232.508
39088.96,49238.031
39088.97,49986.508
39088.98,48489.648
39088.99,49986.508
39089,48489.648
39089.01,49986.508
39089.02,52232.508
39089.03,50735.082
39089.04,51483.746
39089.05,48489.648
39089.06,48489.648
39089.07,50735.082
39089.08,50735.082
39089.09,51483.746
39089.1,50735.082
39089.11,50735.082
39089.12,50735.082
39089.13,49986.508
39089.14,49238.031
39089.15,47741.363
39089.16,49238.031
39089.17,49986.508
39089.18,50735.082
39089.19,49986.508
39089.2,48489.648
39089.21,47741.363
39089.22,49986.508
39089.23,50735.082
39089.24,52232.508
39089.25,49238.031
39089.26,49986.508
39089.27,49986.508
39089.28,50735.082
39089.29,49238.031
39089.3,51483.746
39089.31,49986.508
39089.32,49238.031
39089.33,49986.508
39089.34,49986.508
39089.35,47741.363
39089.36,51483.746
39089.37,49238.031
39089.38,47741.363
39089.39,48489.648
39089.4,49986.508
39089.41,49986.508
39089.42,47741.363
39089.43,52981.363
39089.44,49986.508
39089.45,49986.508
39089.46,49986.508
39089.47,49986.508
39089.48,50735.082
39089.49,51483.746
39089.5,49986.508
39089.51,49238.031
39089.52,49238.031
39089.53,49238.031
39089.54,48489.648
39089.55,49986.508
39089.56,50735.082
39089.57,49238.031
39089.58,49986.508
39089.59,51483.746
39089.6,49238.031
39089.61,51483.746
39089.62,51483.746
39089.63,50735.082
39089.64,51483.746
39089.65,47741.363
39089.66,48489.648
39089.67,48489.648
39089.68,48489.648
39089.69,49986.508
39089.7,47741.363
39089.71,49986.508
39089.72,51483.746
39089.73,49986.508
39089.74,51483.746
39089.75,52232.508
39089.76,49986.508
39089.77,49238.031
39089.78,49238.031
39089.79,50735.082
39089.8,49986.508
39089.81,49986.508
39089.82,50735.082
39089.83,49238.031
39089.84,49238.031
39089.85,50735.082
39089.86,50735.082
39089.87,49986.508
39089.88,49986.508
39089.89,50735.082
39089.9,51483.746
39089.91,47741.363
39089.92,51483.746
39089.93,49238.031
39089.94,52232.508
39089.95,52232.508
39089.96,49986.508
39089.97,47741.363
39089.98,49238.031
39089.99,48489.648
39090,48489.648
39090.01,49986.508
39090.02,48489.648
39090.03,51483.746
39090.04,49238.031
39090.05,50735.082
39090.06,48489.648
39090.07,48489.648
39090.08,49238.031
39090.09,49986.508
39090.1,50735.082
39090.11,49986.508
39090.12,49986.508
39090.13,48489.648
39090.14,49986.508
39090.15,52232.508
39090.16,49986.508
39090.17,50735.082
39090.18,47741.363
39090.19,49986.508
39090.2,49238.031
39090.21,50735.082
39090.22,50735.082
39090.23,47741.363
39090.24,49986.508
39090.25,49986.508
39090.26,49986.508
39090.27,49238.031
39090.28,50735.082
39090.29,51483.746
39090.3,49986.508
39090.31,51483.746
39090.32,51483.746
39090.33,51483.746
39090.34,47741.363
39090.35,49986.508
39090.36,50735.082
39090.37,49238.031
39090.38,49238.031
39090.39,49238.031
39090.4,54479.359
39090.41,49238.031
39090.42,48489.648
39090.43,49238.031
39090.44,46993.168
39090.45,51483.746
39090.46,49986.508
39090.47,49986.508
39090.48,50735.082
39090.49,49238.031
39090.5,49986.508
39090.51,49238.031
39090.52,49238.031
39090.53,47741.363
39090.54,50735.082
39090.55,49986.508
39090.56,49986.508
39090.57,51483.746
39090.58,49986.508
39090.59,49986.508
39090.6,51483.746
39090.61,49238.031
39090.62,49238.031
39090.63,50735.082
39090.64,49986.508
39090.65,50735.082
39090.66,49238.031
39090.67,49986.508
39090.68,49238.031
39090.69,50735.082
39090.7,51483.746
39090.71,50735.082
39090.72,49986.508
39090.73,49986.508
39090.74,47741.363
39090.75,50735.082
39090.76,49986.508
39090.77,50735.082
39090.78,50735.082
39090.79,52232.508
39090.8,49986.508
39090.81,49238.031
39090.82,49986.508
39090.83,47741.363
39090.84,51483.746
39090.85,47741.363
39090.86,48489.648
39090.87,49238.031
39090.88,49986.508
39090.89,50735.082
39090.9,48489.648
39090.91,49238.031
39090.92,48489.648
39090.93,48489.648
39090.94,49986.508
39090.95,49238.031
39090.96,49986.508
39090.97,49986.508
39090.98,50735.082
39090.99,49986.508
39091,49986.508
39091.01,48489.648
39091.02,50735.082
39091.03,49238.031
39091.04,47741.363
39091.05,50735.082
39091.06,50735.082
39091.07,51483.746
39091.08,51483.746
39091.09,49986.508
39091.1,49986.508
39091.11,49238.031
39091.12,52232.508
39091.13,49986.508
39091.14,51483.746
39091.15,52232.508
39091.16,49986.508
39091.17,49238.031
39091.18,51483.746
39091.19,51483.746
39091.2,49986.508
39091.21,49986.508
39091.22,49986.508
39091.23,51483.746
39091.24,47741.363
39091.25,51483.746
39091.26,51483.746
39091.27,49986.508
39091.28,49986.508
39091.29,52981.363
39091.3,51483.746
39091.31,47741.363
39091.32,49238.031
39091.33,49986.508
39091.34,50735.082
39091.35,49986.508
39091.36,49986.508
39091.37,50735.082
39091.38,49986.508
39091.39,50735.082
39091.4,52981.363
39091.41,49986.508
39091.42,50735.082
39091.43,50735.082
39091.44,51483.746
39091.45,51483.746
39091.46,47741.363
39091.47,51483.746
39091.48,49986.508
39091.49,50735.082
39091.5,51483.746
39091.51,48489.648
39091.52,49238.031
39091.53,50735.082
39091.54,49986.508
39091.55,47741.363
39091.56,49986.508
39091.57,49986.508
39091.58,49238.031
39091.59,51483.746
39091.6,50735.082
39091.61,50735.082
39091.62,49238.031
39091.63,47741.363
39091.64,47741.363
39091.65,50735.082
39091.66,46993.168
39091.67,49986.508
39091.68,50735.082
39091.69,52232.508
39091.7,50735.082
39091.71,47741.363
39091.72,49986.508
39091.73,49986.508
39091.74,50735.082
39091.75,50735.082
39091.76,49238.031
39091.77,49986.508
39091.78,47741.363
39091.79,49238.031
39091.8,49238.031
39091.81,49986.508
39091.82,49986.508
39091.83,49986.508
39091.84,49238.031
39091.85,52232.508
39091.86,49986.508
39091.87,49238.031
39091.88,52232.508
39091.89,49238.031
39091.9,50735.082
39091.91,52232.508
39091.92,49238.031
39091.93,49238.031
39091.94,51483.746
39091.95,47741.363
39091.96,49238.031
39091.97,50735.082
39091.98,50735.082
39091.99,47741.363
39092,50735.082
39092.01,48489.648
39092.02,51483.746
39092.03,52232.508
39092.04,50735.082
39092.05,47741.363
39092.06,50735.082
39092.07,52232.508
39092.08,49986.508
39092.09,50735.082
39092.1,50735.082
39092.11,47741.363
39092.12,47741.363
39092.13,51483.746
39092.14,50735.082
39092.15,49238.031
39092.16,50735.082
39092.17,48489.648
39092.18,50735.082
39092.19,47741.363
39092.2,51483.746
39092.21,50735.082
39092.22,49238.031
39092.23,51483.746
39092.24,50735.082
