Timestamp(ms),Current(uA)
41025.47,7.880
41025.48,8.012
41025.49,7.924
41025.5,7.880
41025.51,7.968
41025.52,7.880
41025.53,7.968
41025.54,8.099
41025.55,7.880
41025.56,7.924
41025.57,7.837
41025.58,7.880
41025.59,7.880
41025.6,7.924
41025.61,7.749
41025.62,7.749
41025.63,7.880
41025.64,7.880
41025.65,7.793
41025.66,7.880
41025.67,7.968
41025.68,7.793
41025.69,7.793
41025.7,7.837
41025.71,7.793
41025.72,7.618
41025.73,7.837
41025.74,7.705
41025.75,7.793
41025.76,7.793
41025.77,7.968
41025.78,7.880
41025.79,7.924
41025.8,8.012
41025.81,7.924
41025.82,7.880
41025.83,7.837
41025.84,7.924
41025.85,7.793
41025.86,7.880
41025.87,7.749
41025.88,7.837
41025.89,7.705
41025.9,7.618
41025.91,7.749
41025.92,7.705
41025.93,7.662
41025.94,7.837
41025.95,7.749
41025.96,7.880
41025.97,7.837
41025.98,8.055
41025.99,8.099
41026,7.968
41026.01,7.968
41026.02,7.924
41026.03,7.880
41026.04,7.924
41026.05,7.968
41026.06,7.924
41026.07,7.924
41026.08,8.012
41026.09,8.055
41026.1,8.143
41026.11,8.143
41026.12,8.274
41026.13,8.187
41026.14,7.968
41026.15,7.968
41026.16,7.924
41026.17,7.837
41026.18,7.924
41026.19,7.968
41026.2,7.880
41026.21,7.793
41026.22,7.968
41026.23,7.924
41026.24,7.924
41026.25,8.012
41026.26,8.099
41026.27,8.055
41026.28,8.187
41026.29,8.143
41026.3,8.187
41026.31,8.274
41026.32,8.055
41026.33,7.968
41026.34,8.143
41026.35,8.099
41026.36,8.055
41026.37,8.055
41026.38,8.055
41026.39,8.012
41026.4,7.924
41026.41,8.012
41026.42,8.187
41026.43,7.968
41026.44,8.055
41026.45,8.099
41026.46,8.143
41026.47,8.099
41026.48,7.968
41026.49,7.924
41026.5,8.012
41026.51,7.968
41026.52,7.880
41026.53,7.837
41026.54,7.880
41026.55,7.968
41026.56,7.837
41026.57,7.793
41026.58,7.793
41026.59,7.793
41026.6,7.968
41026.61,7.880
41026.62,8.099
41026.63,8.012
41026.64,8.055
41026.65,8.055
41026.66,8.012
41026.67,7.968
41026.68,7.968
41026.69,7.968
41026.7,7.793
41026.71,7.880
41026.72,8.143
41026.73,8.187
41026.74,8.143
41026.75,8.099
41026.76,8.099
41026.77,8.055
41026.78,8.187
41026.79,8.143
41026.8,8.099
41026.81,8.055
41026.82,8.012
41026.83,8.099
41026.84,8.012
41026.85,7.968
41026.86,7.793
41026.87,7.968
41026.88,7.837
41026.89,7.618
41026.9,7.749
41026.91,7.837
41026.92,7.705
41026.93,7.705
41026.94,7.924
41026.95,7.924
41026.96,7.880
41026.97,7.749
41026.98,7.618
41026.99,7.837
41027,7.574
41027.01,7.618
41027.02,7.662
41027.03,7.574
41027.04,7.705
41027.05,7.443
41027.06,7.487
41027.07,7.574
41027.08,7.443
41027.09,7.574
41027.1,7.487
41027.11,7.574
41027.12,7.618
41027.13,7.443
41027.14,7.662
41027.15,7.662
41027.16,7.530
41027.17,7.443
41027.18,7.662
41027.19,7.837
41027.2,7.618
41027.21,7.705
41027.22,7.662
41027.23,7.837
41027.24,7.618
41027.25,7.880
41027.26,7.793
41027.27,7.880
41027.28,7.793
41027.29,7.837
41027.3,7.924
41027.31,7.924
41027.32,7.968
41027.33,7.924
41027.34,8.012
41027.35,7.924
41027.36,7.793
41027.37,7.749
41027.38,7.924
41027.39,7.880
41027.4,8.143
41027.41,8.187
41027.42,8.012
41027.43,8.055
41027.44,8.143
41027.45,7.793
41027.46,7.968
41027.47,8.055
41027.48,8.187
41027.49,8.055
41027.5,8.055
41027.51,8.099
41027.52,8.055
41027.53,8.187
41027.54,7.924
41027.55,7.793
41027.56,8.055
41027.57,8.055
41027.58,8.274
41027.59,8.143
41027.6,8.187
41027.61,8.099
41027.62,8.187
41027.63,8.099
41027.64,8.143
41027.65,8.143
41027.66,8.099
41027.67,8.143
41027.68,8.055
41027.69,7.968
41027.7,8.012
41027.71,7.968
41027.72,7.924
41027.73,7.837
41027.74,7.924
41027.75,8.099
41027.76,7.968
41027.77,7.968
41027.78,8.012
41027.79,7.968
41027.8,7.968
41027.81,7.880
41027.82,7.837
41027.83,7.837
41027.84,7.880
41027.85,7.968
41027.86,7.880
41027.87,7.924
41027.88,7.968
41027.89,7.880
41027.9,7.749
41027.91,7.705
41027.92,7.880
41027.93,7.705
41027.94,7.618
41027.95,7.749
41027.96,7.574
41027.97,7.793
41027.98,7.618
41027.99,7.749
41028,7.749
41028.01,7.880
41028.02,8.012
41028.03,8.012
41028.04,7.880
41028.05,7.793
41028.06,7.837
41028.07,8.012
41028.08,8.055
41028.09,8.012
41028.1,7.968
41028.11,7.880
41028.12,8.012
41028.13,7.968
41028.14,7.880
41028.15,7.880
41028.16,7.924
41028.17,7.880
41028.18,7.924
41028.19,7.837
41028.2,7.793
41028.21,7.837
41028.22,7.880
41028.23,7.968
41028.24,8.099
41028.25,7.968
41028.26,8.187
41028.27,8.143
41028.28,8.012
41028.29,8.055
41028.3,7.924
41028.31,7.880
41028.32,7.968
41028.33,7.880
41028.34,7.924
41028.35,7.880
41028.36,8.012
41028.37,7.968
41028.38,8.012
41028.39,7.968
41028.4,7.793
41028.41,7.749
41028.42,7.837
41028.43,7.880
41028.44,7.837
41028.45,7.793
41028.46,8.055
41028.47,8.143
41028.48,8.099
41028.49,7.880
41028.5,8.012
41028.51,7.837
41028.52,7.837
41028.53,7.705
41028.54,7.793
41028.55,7.793
41028.56,7.837
41028.57,7.880
41028.58,7.924
41028.59,7.924
41028.6,7.968
41028.61,8.099
41028.62,7.924
41028.63,8.012
41028.64,8.055
41028.65,8.187
41028.66,7.968
41028.67,8.099
41028.68,8.012
41028.69,7.968
41028.7,8.143
41028.71,7.968
41028.72,8.231
41028.73,8.143
41028.74,7.968
41028.75,7.880
41028.76,7.924
41028.77,8.055
41028.78,8.099
41028.79,7.968
41028.8,8.012
41028.81,8.099
41028.82,8.012
41028.83,8.012
41028.84,8.055
41028.85,8.055
41028.86,7.924
41028.87,8.099
41028.88,7.924
41028.89,7.968
41028.9,7.968
41028.91,7.880
41028.92,7.880
41028.93,8.055
41028.94,7.924
41028.95,7.924
41028.96,8.055
41028.97,7.924
41028.98,8.012
41028.99,7.793
41029,7.618
41029.01,7.924
41029.02,7.880
41029.03,7.793
41029.04,7.924
41029.05,7.793
41029.06,7.837
41029.07,7.749
41029.08,7.793
41029.09,7.924
41029.1,7.924
41029.11,8.187
41029.12,7.924
41029.13,8.187
41029.14,8.012
41029.15,8.187
41029.16,8.187
41029.17,7.968
41029.18,8.055
41029.19,8.055
41029.2,8.099
41029.21,8.231
41029.22,8.055
41029.23,8.187
41029.24,8.187
41029.25,8.055
41029.26,8.187
41029.27,8.143
41029.28,8.143
41029.29,8.099
41029.3,8.318
41029.31,8.231
41029.32,8.143
41029.33,8.231
41029.34,8.055
41029.35,8.055
41029.36,8.055
41029.37,8.187
41029.38,8.012
41029.39,8.143
41029.4,8.055
41029.41,8.099
41029.42,8.055
41029.43,8.055
41029.44,8.099
41029.45,7.968
41029.46,7.968
41029.47,7.924
41029.48,7.880
41029.49,7.837
41029.5,7.968
41029.51,7.880
41029.52,7.793
41029.53,7.924
41029.54,7.705
41029.55,7.968
41029.56,7.749
41029.57,7.705
41029.58,7.793
41029.59,7.837
41029.6,8.012
41029.61,7.837
41029.62,7.880
41029.63,7.880
41029.64,7.880
41029.65,8.012
41029.66,7.968
41029.67,7.924
41029.68,7.837
41029.69,7.793
41029.7,8.012
41029.71,7.749
41029.72,7.924
41029.73,7.793
41029.74,7.837
41029.75,7.880
41029.76,8.012
41029.77,8.012
41029.78,8.099
41029.79,7.968
41029.8,7.924
41029.81,7.968
41029.82,8.012
41029.83,7.793
41029.84,7.880
41029.85,7.968
41029.86,7.880
41029.87,7.880
41029.88,7.793
41029.89,7.793
41029.9,7.924
41029.91,7.880
41029.92,7.793
41029.93,7.837
41029.94,7.880
41029.95,7.968
41029.96,7.880
41029.97,7.880
41029.98,7.924
41029.99,7.924
41030,7.880
41030.01,7.968
41030.02,7.968
41030.03,8.012
41030.04,7.968
41030.05,8.099
41030.06,7.924
41030.07,8.099
41030.08,8.274
41030.09,8.406
41030.1,8.318
41030.11,8.581
41030.12,8.274
41030.13,8.274
41030.14,8.274
41030.15,8.231
41030.16,8.055
41030.17,7.968
41030.18,8.099
41030.19,8.012
41030.2,8.099
41030.21,8.099
41030.22,7.924
41030.23,7.924
41030.24,7.793
41030.25,7.837
41030.26,7.793
41030.27,7.618
41030.28,7.705
41030.29,7.749
41030.3,7.793
41030.31,7.837
41030.32,7.749
41030.33,7.924
41030.34,7.924
41030.35,7.968
41030.36,7.837
41030.37,7.880
41030.38,8.012
41030.39,7.837
41030.4,7.924
41030.41,8.099
41030.42,8.099
41030.43,8.143
41030.44,8.274
41030.45,8.231
41030.46,8.099
41030.47,8.099
41030.48,7.968
41030.49,8.143
41030.5,8.187
41030.51,8.143
41030.52,8.143
41030.53,8.362
41030.54,8.274
41030.55,8.143
41030.56,8.143
41030.57,8.143
41030.58,8.274
41030.59,8.187
41030.6,8.318
41030.61,8.274
41030.62,8.318
41030.63,8.187
41030.64,8.274
41030.65,8.274
41030.66,8.143
41030.67,7.924
41030.68,8.012
41030.69,7.880
41030.7,7.924
41030.71,7.880
41030.72,7.574
41030.73,7.705
41030.74,7.618
41030.75,7.749
41030.76,7.793
41030.77,7.618
41030.78,7.662
41030.79,7.662
41030.8,7.705
41030.81,7.662
41030.82,7.487
41030.83,7.574
41030.84,7.618
41030.85,7.662
41030.86,7.443
41030.87,7.530
41030.88,7.530
41030.89,7.487
41030.9,7.705
41030.91,7.662
41030.92,7.662
41030.93,7.705
41030.94,7.487
41030.95,7.443
41030.96,7.705
41030.97,7.662
41030.98,7.487
41030.99,7.574
41031,7.574
41031.01,7.749
41031.02,7.574
41031.03,7.662
41031.04,7.618
41031.05,7.662
41031.06,7.574
41031.07,7.705
41031.08,7.618
41031.09,7.705
41031.1,7.837
41031.11,7.618
41031.12,7.837
41031.13,8.012
41031.14,7.968
41031.15,8.187
41031.16,8.143
41031.17,8.055
41031.18,8.143
41031.19,8.143
41031.2,8.187
41031.21,8.187
41031.22,7.924
41031.23,7.880
41031.24,7.968
41031.25,7.968
41031.26,8.012
41031.27,8.055
41031.28,7.880
41031.29,7.793
41031.3,7.705
41031.31,7.749
41031.32,7.924
41031.33,7.968
41031.34,7.968
41031.35,8.055
41031.36,8.099
41031.37,8.099
41031.38,8.012
41031.39,8.099
41031.4,8.012
41031.41,7.968
41031.42,8.055
41031.43,8.187
41031.44,7.880
41031.45,8.055
41031.46,8.055
41031.47,7.924
41031.48,8.012
41031.49,8.012
41031.5,8.012
41031.51,7.880
41031.52,7.793
41031.53,8.012
41031.54,7.924
41031.55,7.793
41031.56,7.837
41031.57,7.837
41031.58,7.793
41031.59,7.837
41031.6,7.968
41031.61,8.012
41031.62,7.880
41031.63,7.793
41031.64,7.705
41031.65,7.749
41031.66,7.793
41031.67,7.749
41031.68,7.705
41031.69,7.837
41031.7,7.837
41031.71,7.924
41031.72,7.705
41031.73,7.793
41031.74,7.837
41031.75,7.837
41031.76,7.793
41031.77,7.793
41031.78,7.837
41031.79,7.968
41031.8,7.968
41031.81,8.012
41031.82,8.012
41031.83,7.968
41031.84,8.099
41031.85,8.012
41031.86,8.012
41031.87,7.837
41031.88,7.924
41031.89,7.924
41031.9,7.793
41031.91,7.837
41031.92,7.924
41031.93,7.924
41031.94,8.012
41031.95,7.924
41031.96,7.880
41031.97,7.837
41031.98,7.793
41031.99,7.880
41032,7.837
41032.01,7.837
41032.02,7.793
41032.03,7.793
41032.04,7.705
41032.05,7.880
41032.06,7.880
41032.07,7.924
41032.08,7.837
41032.09,7.749
41032.1,7.793
41032.11,7.837
41032.12,7.793
41032.13,7.793
41032.14,7.880
41032.15,7.705
41032.16,7.793
41032.17,7.924
41032.18,7.705
41032.19,7.662
41032.2,7.793
41032.21,7.793
41032.22,7.793
41032.23,7.749
41032.24,7.880
41032.25,7.793
41032.26,7.837
41032.27,7.924
41032.28,7.793
41032.29,7.880
41032.3,7.968
41032.31,7.968
41032.32,7.880
41032.33,7.793
41032.34,7.793
41032.35,7.793
41032.36,7.705
41032.37,7.837
41032.38,7.837
41032.39,7.662
41032.4,7.705
41032.41,7.837
41032.42,7.793
41032.43,7.705
41032.44,7.837
41032.45,7.618
41032.46,7.880
41032.47,7.880
41032.48,7.837
41032.49,7.968
41032.5,7.924
41032.51,8.055
41032.52,8.187
41032.53,8.099
41032.54,8.055
41032.55,8.055
41032.56,8.055
41032.57,7.924
41032.58,7.837
41032.59,7.793
41032.6,7.880
41032.61,7.749
41032.62,7.749
41032.63,7.837
41032.64,7.662
41032.65,7.662
41032.66,7.705
41032.67,7.793
41032.68,7.924
41032.69,7.880
41032.7,7.749
41032.71,7.924
41032.72,8.055
41032.73,8.099
41032.74,7.968
41032.75,7.880
41032.76,7.880
41032.77,8.055
41032.78,7.968
41032.79,8.187
41032.8,8.143
41032.81,8.231
41032.82,8.143
41032.83,8.055
41032.84,8.099
41032.85,8.143
41032.86,8.231
41032.87,8.099
41032.88,8.274
41032.89,8.274
41032.9,8.099
41032.91,7.968
41032.92,8.055
41032.93,8.055
41032.94,8.143
41032.95,8.099
41032.96,8.099
41032.97,8.187
41032.98,8.055
41032.99,8.231
41033,8.231
41033.01,8.318
41033.02,8.231
41033.03,8.099
41033.04,8.143
41033.05,8.231
41033.06,8.099
41033.07,8.187
41033.08,8.143
41033.09,8.055
41033.1,8.055
41033.11,8.012
41033.12,7.880
41033.13,8.012
41033.14,8.055
41033.15,7.968
41033.16,8.099
41033.17,8.099
41033.18,8.099
41033.19,8.012
41033.2,7.924
41033.21,8.187
41033.22,7.793
41033.23,7.924
41033.24,8.055
41033.25,7.924
41033.26,7.793
41033.27,7.837
41033.28,7.749
41033.29,7.793
41033.3,8.012
41033.31,7.793
41033.32,7.968
41033.33,7.793
41033.34,7.880
41033.35,7.793
41033.36,8.055
41033.37,8.012
41033.38,7.968
41033.39,7.968
41033.4,8.055
41033.41,8.187
41033.42,7.968
41033.43,8.012
41033.44,8.012
41033.45,8.012
41033.46,8.099
41033.47,8.143
41033.48,8.055
41033.49,8.055
41033.5,8.099
41033.51,7.968
41033.52,8.187
41033.53,8.099
41033.54,8.143
41033.55,8.187
41033.56,8.187
41033.57,8.143
41033.58,8.099
41033.59,8.231
41033.6,8.362
41033.61,8.362
41033.62,8.231
41033.63,8.187
41033.64,8.143
41033.65,8.099
41033.66,7.968
41033.67,8.099
41033.68,8.231
41033.69,8.231
41033.7,7.968
41033.71,8.231
41033.72,8.187
41033.73,8.012
41033.74,8.187
41033.75,7.968
41033.76,8.055
41033.77,8.012
41033.78,8.012
41033.79,8.012
41033.8,7.837
41033.81,8.012
41033.82,8.099
41033.83,8.055
41033.84,7.924
41033.85,8.012
41033.86,8.099
41033.87,8.012
41033.88,8.012
41033.89,7.924
41033.9,7.837
41033.91,7.749
41033.92,7.793
41033.93,7.924
41033.94,7.880
41033.95,8.012
41033.96,7.924
41033.97,7.837
41033.98,7.793
41033.99,7.837
41034,7.837
41034.01,7.837
41034.02,7.793
41034.03,7.924
41034.04,7.880
41034.05,7.837
41034.06,7.924
41034.07,8.055
41034.08,7.924
41034.09,7.880
41034.1,7.793
41034.11,7.880
41034.12,8.012
41034.13,8.012
41034.14,7.880
41034.15,8.012
41034.16,7.968
41034.17,7.837
41034.18,7.793
41034.19,7.880
41034.2,7.968
41034.21,8.012
41034.22,8.143
41034.23,8.143
41034.24,8.231
41034.25,8.143
41034.26,8.362
41034.27,8.362
41034.28,8.318
41034.29,8.274
41034.3,8.362
41034.31,8.537
41034.32,8.449
41034.33,8.406
41034.34,8.493
41034.35,8.493
41034.36,8.493
41034.37,8.406
41034.38,8.406
41034.39,8.449
41034.4,8.231
41034.41,8.143
41034.42,8.055
41034.43,8.187
41034.44,8.143
41034.45,8.055
41034.46,7.793
41034.47,8.143
41034.48,8.231
41034.49,8.055
41034.5,8.055
41034.51,8.187
41034.52,8.143
41034.53,8.055
41034.54,8.055
41034.55,7.880
41034.56,7.793
41034.57,7.837
41034.58,7.837
41034.59,7.793
41034.6,7.968
41034.61,7.968
41034.62,7.880
41034.63,7.968
41034.64,7.837
41034.65,7.793
41034.66,7.793
41034.67,7.837
41034.68,7.837
41034.69,7.880
41034.7,7.880
41034.71,7.793
41034.72,7.837
41034.73,7.880
41034.74,7.968
41034.75,7.924
41034.76,8.012
41034.77,7.924
41034.78,7.793
41034.79,7.793
41034.8,7.880
41034.81,8.099
41034.82,8.055
41034.83,7.968
41034.84,8.012
41034.85,8.055
41034.86,8.187
41034.87,8.274
41034.88,8.318
41034.89,8.143
41034.9,8.318
41034.91,8.362
41034.92,8.362
41034.93,8.231
41034.94,8.143
41034.95,8.231
41034.96,8.055
41034.97,8.231
41034.98,8.231
41034.99,8.274
41035,8.449
41035.01,8.449
41035.02,8.449
41035.03,8.406
41035.04,8.449
41035.05,8.537
41035.06,8.449
41035.07,8.449
41035.08,8.318
41035.09,8.231
41035.1,8.143
41035.11,8.274
41035.12,8.274
41035.13,8.318
41035.14,8.362
41035.15,8.231
41035.16,8.143
41035.17,8.231
41035.18,8.274
41035.19,8.143
41035.2,8.187
41035.21,8.274
41035.22,8.231
41035.23,8.099
41035.24,8.187
41035.25,7.968
41035.26,8.055
41035.27,8.143
41035.28,8.099
41035.29,8.055
41035.3,8.143
41035.31,8.231
41035.32,8.187
41035.33,8.099
41035.34,8.055
41035.35,8.099
41035.36,8.099
41035.37,8.099
41035.38,8.055
41035.39,8.055
41035.4,8.143
41035.41,8.055
41035.42,7.968
41035.43,7.968
41035.44,7.880
41035.45,8.055
41035.46,7.968
41035.47,8.012
41035.48,7.924
41035.49,7.924
41035.5,8.012
41035.51,8.012
41035.52,8.099
41035.53,8.231
41035.54,8.143
41035.55,7.968
41035.56,8.055
41035.57,8.055
41035.58,8.012
41035.59,7.793
41035.6,7.924
41035.61,8.012
41035.62,7.837
41035.63,7.880
41035.64,8.012
41035.65,7.880
41035.66,8.012
41035.67,8.055
41035.68,8.055
41035.69,8.055
41035.7,7.968
41035.71,7.924
41035.72,7.924
41035.73,7.880
41035.74,8.055
41035.75,7.968
41035.76,7.924
41035.77,7.924
41035.78,7.924
41035.79,7.880
41035.8,7.793
41035.81,7.880
41035.82,7.924
41035.83,7.837
41035.84,7.837
41035.85,7.837
41035.86,7.968
41035.87,8.012
41035.88,7.924
41035.89,7.968
41035.9,7.924
41035.91,7.924
41035.92,8.012
41035.93,8.099
41035.94,7.968
41035.95,8.055
41035.96,7.924
41035.97,8.099
41035.98,8.099
41035.99,7.968
41036,7.968
41036.01,7.924
41036.02,7.924
41036.03,7.793
41036.04,7.968
41036.05,7.968
41036.06,8.055
41036.07,8.143
41036.08,8.187
41036.09,8.274
41036.1,8.143
41036.11,8.187
41036.12,8.099
41036.13,7.968
41036.14,8.012
41036.15,7.968
41036.16,7.968
41036.17,8.055
41036.18,7.968
41036.19,7.924
41036.2,7.924
41036.21,7.880
41036.22,7.968
41036.23,8.143
41036.24,7.968
41036.25,7.968
41036.26,7.924
41036.27,7.793
41036.28,7.924
41036.29,7.924
41036.3,7.924
41036.31,7.968
41036.32,8.012
41036.33,8.055
41036.34,8.055
41036.35,8.231
41036.36,8.187
41036.37,8.012
41036.38,8.012
41036.39,8.099
41036.4,8.055
41036.41,8.099
41036.42,8.099
41036.43,7.968
41036.44,7.924
41036.45,7.968
41036.46,7.793
41036.47,7.924
41036.48,7.793
41036.49,7.880
41036.5,7.618
41036.51,7.705
41036.52,7.705
41036.53,8.012
41036.54,7.880
41036.55,7.880
41036.56,7.924
41036.57,7.837
41036.58,7.880
41036.59,7.749
41036.6,7.880
41036.61,7.924
41036.62,7.880
41036.63,8.012
41036.64,8.012
41036.65,8.099
41036.66,7.968
41036.67,7.880
41036.68,8.055
41036.69,8.099
41036.7,8.012
41036.71,8.143
41036.72,7.968
41036.73,8.012
41036.74,7.880
41036.75,7.924
41036.76,7.793
41036.77,7.968
41036.78,7.880
41036.79,7.880
41036.8,8.012
41036.81,7.793
41036.82,7.968
41036.83,7.880
41036.84,7.793
41036.85,7.924
41036.86,7.968
41036.87,8.012
41036.88,7.924
41036.89,7.880
41036.9,8.012
41036.91,7.880
41036.92,7.793
41036.93,7.837
41036.94,7.837
41036.95,7.837
41036.96,7.968
41036.97,7.880
41036.98,7.880
41036.99,7.618
41037,7.837
41037.01,7.837
41037.02,7.837
41037.03,7.793
41037.04,7.837
41037.05,7.880
41037.06,7.924
41037.07,7.837
41037.08,7.793
41037.09,8.012
41037.1,8.099
41037.11,7.968
41037.12,8.055
41037.13,8.055
41037.14,8.231
41037.15,8.099
41037.16,7.968
41037.17,8.012
41037.18,7.968
41037.19,7.968
41037.2,7.968
41037.21,7.880
41037.22,8.012
41037.23,8.012
41037.24,7.968
41037.25,7.924
41037.26,7.924
41037.27,7.968
41037.28,7.924
41037.29,8.012
41037.3,7.968
41037.31,7.968
41037.32,7.924
41037.33,7.837
41037.34,7.968
41037.35,8.055
41037.36,8.143
41037.37,8.099
41037.38,7.880
41037.39,8.187
41037.4,8.099
41037.41,8.187
41037.42,8.099
41037.43,7.968
41037.44,7.968
41037.45,7.837
41037.46,7.924
41037.47,7.924
41037.48,7.880
41037.49,7.793
41037.5,7.880
41037.51,7.837
41037.52,7.662
41037.53,7.662
41037.54,7.618
41037.55,7.618
41037.56,7.749
41037.57,7.749
41037.58,7.749
41037.59,7.662
41037.6,7.705
41037.61,7.705
41037.62,7.880
41037.63,7.705
41037.64,7.793
41037.65,7.618
41037.66,7.880
41037.67,7.968
41037.68,7.924
41037.69,8.012
41037.7,7.968
41037.71,7.837
41037.72,7.968
41037.73,7.968
41037.74,7.837
41037.75,7.749
41037.76,7.749
41037.77,7.837
41037.78,8.012
41037.79,7.793
41037.8,7.880
41037.81,7.880
41037.82,7.793
41037.83,7.837
41037.84,7.924
41037.85,7.793
41037.86,7.705
41037.87,7.749
41037.88,7.662
41037.89,7.749
41037.9,7.618
41037.91,7.749
41037.92,7.837
41037.93,7.618
41037.94,7.705
41037.95,7.793
41037.96,7.749
41037.97,7.924
41037.98,7.924
41037.99,7.880
41038,7.618
41038.01,7.880
41038.02,7.837
41038.03,7.793
41038.04,7.705
41038.05,7.705
41038.06,7.837
41038.07,7.793
41038.08,7.924
41038.09,7.837
41038.1,7.968
41038.11,7.968
41038.12,7.837
41038.13,7.705
41038.14,8.012
41038.15,7.880
41038.16,7.793
41038.17,7.924
41038.18,7.705
41038.19,7.749
41038.2,7.618
41038.21,7.618
41038.22,7.749
41038.23,7.749
41038.24,7.749
41038.25,7.662
41038.26,7.530
41038.27,7.618
41038.28,7.443
41038.29,7.662
41038.3,7.618
41038.31,7.749
41038.32,7.837
41038.33,7.749
41038.34,7.837
41038.35,7.749
41038.36,7.705
41038.37,7.837
41038.38,7.662
41038.39,7.662
41038.4,7.662
41038.41,7.749
41038.42,7.705
41038.43,8.012
41038.44,8.012
41038.45,7.924
41038.46,7.880
41038.47,7.924
41038.48,7.968
41038.49,7.880
41038.5,7.968
41038.51,7.880
41038.52,7.924
41038.53,7.924
41038.54,7.837
41038.55,7.837
41038.56,7.924
41038.57,8.012
41038.58,8.012
41038.59,7.924
41038.6,8.099
41038.61,8.012
41038.62,8.099
41038.63,8.187
41038.64,8.055
41038.65,8.187
41038.66,8.274
41038.67,8.143
41038.68,7.968
41038.69,8.099
41038.7,8.012
41038.71,8.055
41038.72,7.880
41038.73,7.924
41038.74,8.099
41038.75,8.012
41038.76,7.793
41038.77,7.880
41038.78,7.793
41038.79,7.968
41038.8,7.924
41038.81,7.880
41038.82,7.837
41038.83,7.837
41038.84,7.924
41038.85,7.705
41038.86,7.880
41038.87,7.837
41038.88,7.837
41038.89,7.880
41038.9,7.837
41038.91,7.837
41038.92,8.012
41038.93,7.880
41038.94,7.880
41038.95,7.793
41038.96,7.880
41038.97,7.880
41038.98,8.012
41038.99,7.749
41039,8.012
41039.01,7.924
41039.02,7.968
41039.03,7.968
41039.04,7.968
41039.05,7.968
41039.06,8.143
41039.07,8.012
41039.08,8.012
41039.09,7.793
41039.1,7.880
41039.11,8.012
41039.12,7.968
41039.13,7.837
41039.14,7.793
41039.15,7.924
41039.16,8.012
41039.17,7.880
41039.18,7.924
41039.19,7.924
41039.2,7.880
41039.21,7.968
41039.22,7.749
41039.23,7.705
41039.24,7.793
41039.25,7.749
41039.26,7.662
41039.27,7.662
41039.28,7.837
41039.29,7.662
41039.3,7.705
41039.31,7.924
41039.32,7.618
41039.33,7.837
41039.34,7.793
41039.35,7.618
41039.36,7.618
41039.37,7.705
41039.38,7.662
41039.39,7.793
41039.4,7.837
41039.41,8.012
41039.42,7.924
41039.43,7.924
41039.44,7.924
41039.45,7.793
41039.46,7.793
41039.47,7.749
41039.48,7.924
41039.49,7.880
41039.5,7.662
41039.51,7.705
41039.52,7.705
41039.53,7.749
41039.54,7.662
41039.55,7.443
41039.56,7.618
41039.57,7.662
41039.58,7.793
41039.59,7.968
41039.6,7.968
41039.61,8.143
41039.62,8.099
41039.63,8.187
41039.64,7.968
41039.65,8.012
41039.66,8.055
41039.67,8.012
41039.68,8.012
41039.69,8.012
41039.7,7.968
41039.71,8.099
41039.72,8.055
41039.73,8.187
41039.74,8.318
41039.75,8.362
41039.76,8.274
41039.77,8.143
41039.78,8.231
41039.79,8.055
41039.8,8.099
41039.81,8.231
41039.82,8.187
41039.83,7.968
41039.84,8.055
41039.85,8.099
41039.86,7.924
41039.87,7.968
41039.88,8.012
41039.89,8.231
41039.9,8.055
41039.91,8.143
41039.92,8.274
41039.93,8.318
41039.94,8.274
41039.95,8.274
41039.96,8.099
41039.97,8.231
41039.98,8.187
41039.99,8.187
41040,8.055
41040.01,8.099
41040.02,8.055
41040.03,8.055
41040.04,8.143
41040.05,8.187
41040.06,8.099
41040.07,8.012
41040.08,8.143
41040.09,8.231
41040.1,8.231
41040.11,8.187
41040.12,8.187
41040.13,8.099
41040.14,8.318
41040.15,8.274
41040.16,8.099
41040.17,8.143
41040.18,8.143
41040.19,8.143
41040.2,8.099
41040.21,8.055
41040.22,8.099
41040.23,8.012
41040.24,7.793
41040.25,8.055
41040.26,8.099
41040.27,8.055
41040.28,8.231
41040.29,8.318
41040.3,8.231
41040.31,8.231
41040.32,8.099
41040.33,8.055
41040.34,8.055
41040.35,7.968
41040.36,7.793
41040.37,7.924
41040.38,8.012
41040.39,8.099
41040.4,7.924
41040.41,7.793
41040.42,7.793
41040.43,7.749
41040.44,7.793
41040.45,7.837
41040.46,7.968
41040.47,7.880
41040.48,7.968
41040.49,7.968
41040.5,8.012
41040.51,7.924
41040.52,7.924
41040.53,7.880
41040.54,8.055
41040.55,8.012
41040.56,7.968
41040.57,8.012
41040.58,7.880
41040.59,8.012
41040.6,7.837
41040.61,7.924
41040.62,7.924
41040.63,7.924
41040.64,7.880
41040.65,7.793
41040.66,7.968
41040.67,7.705
41040.68,7.837
41040.69,7.793
41040.7,7.924
41040.71,7.968
41040.72,7.924
41040.73,7.968
41040.74,7.924
41040.75,8.012
41040.76,8.055
41040.77,8.012
41040.78,8.055
41040.79,8.187
41040.8,8.187
41040.81,8.274
41040.82,8.449
41040.83,8.318
41040.84,8.099
41040.85,8.143
41040.86,8.187
41040.87,8.187
41040.88,7.968
41040.89,7.968
41040.9,7.968
41040.91,7.880
41040.92,8.012
41040.93,8.055
41040.94,7.837
41040.95,7.880
41040.96,7.924
41040.97,7.837
41040.98,8.012
41040.99,7.880
41041,8.012
41041.01,8.055
41041.02,8.143
41041.03,8.055
